timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],reset_integral,fw_control_yaw_wheel
641261694,0.029772794,-0.0046426128,1.5554209,3e-45,0.7124167,0.012235027,0.008790827,0.701595,0.0,0.0,-0.44836408,0,0
641271690,0.031867,-0.0058917208,1.5554209,3e-45,0.71239537,0.013419138,0.009080498,0.7015913,0.0,0.0,-0.45546764,0,0
641281855,0.032436922,-0.004952812,1.5554209,3e-45,0.7123978,0.013292805,0.009614889,0.70158404,0.0,0.0,-0.46113533,0,0
641291672,0.030467223,-0.011184525,1.5554209,3e-45,0.7123683,0.014777025,0.006703955,0.7016182,0.0,0.0,-0.46540657,0,0
641301663,0.030478934,-0.012398351,1.5554209,3e-45,0.7123592,0.015206942,0.0062756445,0.70162225,0.0,0.0,-0.46924153,0,0
641311712,0.03090157,-0.009434419,1.5554209,1e-45,0.7123777,0.014317885,0.00747979,0.70161027,0.0,0.0,-0.47729895,0,0
641321663,0.029854346,-0.00901171,1.5554209,1e-45,0.71238804,0.013796604,0.0072630025,0.7016125,0.0,0.0,-0.48026678,0,0
641331723,0.028901886,-0.014456273,1.5554209,1e-45,0.71235555,0.015367035,0.004989263,0.7016327,0.0,0.0,-0.487179,0,0
641341691,0.029901942,-0.010661547,1.5554209,1e-45,0.7123762,0.0143922465,0.006691957,0.7016183,0.0,0.0,-0.490756,0,0
641351821,0.0328598,-0.012083131,1.5554209,1e-45,0.71234304,0.015944388,0.007223167,0.70161307,0.0,0.0,-0.49736175,0,0
641361662,0.029033814,-0.015879106,1.5554209,1e-45,0.71234345,0.015913066,0.004528657,0.70163596,0.0,0.0,-0.49987927,0,0
641371724,0.03002163,-0.011484685,1.5554209,1e-45,0.7123694,0.014723593,0.006440706,0.7016207,0.0,0.0,-0.50769085,0,0
641381670,0.02700709,-0.015358066,1.5554209,1e-45,0.7123631,0.015008444,0.004003268,0.7016391,0.0,0.0,-0.5087983,0,0
641391712,0.03385377,-0.015483654,1.5554209,1e-45,0.71230656,0.017491056,0.0063604456,0.7016217,0.0,0.0,-0.5166381,0,0
641401686,0.029833201,-0.009153448,1.5554209,1e-45,0.71238726,0.013838787,0.0072050905,0.70161307,0.0,0.0,-0.51794213,0,0
641411696,0.030799909,-0.016900802,1.5554209,1e-45,0.7123207,0.01690043,0.004784255,0.70163435,0.0,0.0,-0.5260076,0,0
641421667,0.033530917,-0.01640545,1.5554209,1e-45,0.71230125,0.017699363,0.0059188027,0.7016257,0.0,0.0,-0.52709544,0,0
641431713,0.03316655,-0.011476299,1.5554209,1e-45,0.7123454,0.015840806,0.0075469567,0.7016096,0.0,0.0,-0.5364299,0,0
641441661,0.026849696,-0.010609945,1.5554209,1e-45,0.71239763,0.0132869575,0.0056395773,0.7016277,0.0,0.0,-0.5372344,0,0
641451826,0.034247667,-0.014990633,1.5554209,1e-45,0.7123074,0.017458435,0.006674267,0.7016188,0.0,0.0,-0.54517204,0,0
641461718,0.02771894,-0.011105158,1.5554209,1e-45,0.71238846,0.0137702795,0.0057681007,0.7016265,0.0,0.0,-0.54590493,0,0
641471685,0.031197343,-0.017721966,1.5554209,1e-45,0.71231025,0.01732998,0.0046311403,0.7016355,0.0,0.0,-0.54619724,0,0
641481661,0.025478894,-0.013265293,1.5554209,1e-45,0.7123891,0.013730074,0.0042127063,0.7016377,0.0,0.0,-0.5461757,0,0
641491707,0.034780763,-0.016470863,1.5554209,1e-45,0.71228945,0.018167432,0.006333959,0.70162207,0.0,0.0,-0.54659986,0,0
641501673,0.030967059,-0.021373935,1.5554209,1e-45,0.7122797,0.018528752,0.003249322,0.70164365,0.0,0.0,-0.5453333,0,0
641511692,0.03276972,-0.014250795,1.5554209,1e-45,0.7123262,0.016672576,0.0064193546,0.70162106,0.0,0.0,-0.54541105,0,0
641521722,0.032052815,-0.018461209,1.5554209,1e-45,0.71229625,0.01789392,0.004667897,0.7016353,0.0,0.0,-0.5440605,0,0
641531693,0.023845732,-0.016289817,1.5554209,1e-45,0.7123795,0.014209225,0.002562254,0.7016459,0.0,0.0,-0.5431463,0,0
641541657,0.034601055,-0.017559458,1.5554209,1e-45,0.7122812,0.018485209,0.0058831065,0.70162606,0.0,0.0,-0.5424209,0,0
641551864,0.03267361,-0.014936344,1.5554209,1e-45,0.71232134,0.016878782,0.006141412,0.7016236,0.0,0.0,-0.5417691,0,0
641561678,0.033264533,-0.01797774,1.5554209,1e-45,0.71228963,0.01815591,0.005265224,0.701631,0.0,0.0,-0.54154295,0,0
641571681,0.030388096,-0.016965302,1.5554209,1e-45,0.71232355,0.01677638,0.004616805,0.7016355,0.0,0.0,-0.54027563,0,0
641581694,0.026610117,-0.01893797,1.5554209,1e-45,0.7123385,0.016122665,0.002588638,0.70164615,0.0,0.0,-0.53966534,0,0
641591714,0.030665526,-0.012414303,1.5554209,1e-45,0.71235764,0.015279,0.006335421,0.7016217,0.0,0.0,-0.5387086,0,0
641601663,0.031179894,-0.01880645,1.5554209,1e-45,0.71230096,0.01770411,0.0042386674,0.7016381,0.0,0.0,-0.53860784,0,0
641611717,0.031375002,-0.022522641,1.5554209,1e-45,0.7122651,0.019076886,0.0029832034,0.7016449,0.0,0.0,-0.5381795,0,0
641621657,0.031232374,-0.01333934,1.5554209,1e-45,0.7123461,0.015805343,0.006204737,0.7016229,0.0,0.0,-0.5366303,0,0
641631690,0.03160263,-0.024505548,1.5554209,1e-45,0.7122436,0.019853337,0.0023566359,0.7016476,0.0,0.0,-0.5361315,0,0
641641692,0.028922107,-0.020528493,1.5554209,1e-45,0.7123057,0.017503943,0.002833101,0.7016453,0.0,0.0,-0.5354456,0,0
641651859,0.025416538,-0.018198613,1.5554209,1e-45,0.7123537,0.015438227,0.0024333051,0.70164657,0.0,0.0,-0.533811,0,0
641661662,0.030978188,-0.02542916,1.5554209,1e-45,0.71224064,0.01995486,0.0018085227,0.7016493,0.0,0.0,-0.5341766,0,0
641671711,0.027088027,-0.02008343,1.5554209,1e-45,0.7123252,0.016694628,0.0023482207,0.7016471,0.0,0.0,-0.53309005,0,0
641681677,0.034142442,-0.021991154,1.5554209,1e-45,0.71224326,0.01987606,0.0041434257,0.701639,0.0,0.0,-0.532458,0,0
641691680,0.02866387,-0.02555627,1.5554209,1e-45,0.71226203,0.019175246,0.00095131766,0.701651,0.0,0.0,-0.53167254,0,0
641701688,0.031090494,-0.023568189,1.5554209,1e-45,0.7122578,0.019342232,0.0025109083,0.70164686,0.0,0.0,-0.52962935,0,0
641711693,0.02820888,-0.02811405,1.5554209,1e-45,0.71224153,0.0199102,-0.000119538905,0.701652,0.0,0.0,-0.52972037,0,0
641721684,0.031271417,-0.024840595,1.5554209,1e-45,0.7122436,0.019852882,0.002121075,0.7016484,0.0,0.0,-0.52902186,0,0
641731714,0.032878563,-0.025178196,1.5554209,1e-45,0.71222395,0.020543605,0.0025646293,0.7016469,0.0,0.0,-0.5286449,0,0
641741663,0.02639036,-0.024264792,1.5554209,1e-45,0.71229506,0.017912636,0.0006138135,0.70165133,0.0,0.0,-0.5275327,0,0
641751823,0.0333326,-0.027719565,1.5554209,1e-45,0.7121924,0.021596469,0.0018185333,0.7016497,0.0,0.0,-0.52747166,0,0
641761685,0.0243427,-0.021139482,1.5554209,1e-45,0.71233904,0.016087227,0.0010088653,0.7016504,0.0,0.0,-0.5266135,0,0
641771694,0.0342164,-0.026393512,1.5554209,1e-45,0.7121972,0.021446193,0.0026010077,0.7016469,0.0,0.0,-0.52678454,0,0
641781691,0.027340824,-0.024832672,1.5554209,1e-45,0.7122813,0.018450296,0.0007449475,0.7016512,0.0,0.0,-0.52576137,0,0
641791711,0.032351,-0.01894891,1.5554209,1e-45,0.71228915,0.018171158,0.00459876,0.7016358,0.0,0.0,-0.52640086,0,0
641801668,0.024517197,-0.026853474,1.5554209,1e-45,0.7122886,0.018153392,-0.000965583,0.7016512,0.0,0.0,-0.5253616,0,0
641811698,0.031433072,-0.023227664,1.5554209,1e-45,0.71225774,0.019344814,0.0027524065,0.70164603,0.0,0.0,-0.52635896,0,0
641821685,0.027709814,-0.022027057,1.5554209,1e-45,0.7123032,0.017597754,0.0018739261,0.7016487,0.0,0.0,-0.52461547,0,0
641831693,0.029220738,-0.02307352,1.5554209,1e-45,0.71228015,0.018502869,0.0020311824,0.7016485,0.0,0.0,-0.5252542,0,0
641841664,0.03244981,-0.022495585,1.5554209,1e-45,0.712255,0.019450169,0.0033699113,0.7016431,0.0,0.0,-0.52488554,0,0
641851871,0.027364934,-0.022710267,1.5554209,1e-45,0.71230024,0.017714538,0.0015095331,0.7016497,0.0,0.0,-0.52416474,0,0
641861661,0.037178062,-0.01892271,1.5554209,1e-45,0.7122435,0.019881047,0.006301497,0.70162266,0.0,0.0,-0.52528465,0,0
641871681,0.022966893,-0.021430356,1.5554209,1e-45,0.7123477,0.01569922,0.0004225696,0.70165104,0.0,0.0,-0.52340126,0,0
641881686,0.036158755,-0.022270009,1.5554209,1e-45,0.71222,0.020691887,0.004751441,0.70163524,0.0,0.0,-0.52559173,0,0
641891689,0.026750233,-0.017244814,1.5554209,1e-45,0.7123507,0.015578721,0.0032409932,0.7016432,0.0,0.0,-0.523773,0,0
641901664,0.031867135,-0.026053786,1.5554209,1e-45,0.7122254,0.020490473,0.0018978586,0.70164925,0.0,0.0,-0.52387124,0,0
641911744,0.02895847,-0.022896959,1.5554209,1e-45,0.7122842,0.018347543,0.0020020748,0.7016485,0.0,0.0,-0.5239808,0,0
641921656,0.027737925,-0.029434085,1.5554209,1e-45,0.712233,0.020205397,-0.00075503654,0.7016518,0.0,0.0,-0.52291095,0,0
641931694,0.034368094,-0.023306245,1.5554209,1e-45,0.7122278,0.020417595,0.0037540824,0.70164126,0.0,0.0,-0.5238963,0,0
641941690,0.028524602,-0.020287396,1.5554209,1e-45,0.7123112,0.017277813,0.0027795401,0.70164555,0.0,0.0,-0.52220803,0,0
641951820,0.036467213,-0.026262462,1.5554209,1e-45,0.71217406,0.022201734,0.0034373312,0.7016434,0.0,0.0,-0.5238909,0,0
641961676,0.030839616,-0.016990451,1.5554209,1e-45,0.7123196,0.016946012,0.0047662463,0.7016344,0.0,0.0,-0.522812,0,0
641971710,0.03168843,-0.024976742,1.5554209,1e-45,0.7122381,0.020049134,0.0022188693,0.7016481,0.0,0.0,-0.5223502,0,0
641981689,0.031100838,-0.01836455,1.5554209,1e-45,0.71230555,0.017520973,0.004368362,0.7016371,0.0,0.0,-0.52299505,0,0
641991685,0.0312323,-0.024856186,1.5554209,1e-45,0.7122438,0.019844418,0.0021017974,0.7016484,0.0,0.0,-0.5223384,0,0
642001698,0.036348093,-0.018113261,1.5554209,1e-45,0.71225953,0.01930161,0.0062986985,0.70162255,0.0,0.0,-0.5235803,0,0
642011691,0.03680451,-0.0211234,1.5554209,1e-45,0.71222514,0.020519763,0.005386464,0.7016304,0.0,0.0,-0.5226527,0,0
642021658,0.034970306,-0.019979568,1.5554209,1e-45,0.7122549,0.01946544,0.005150486,0.70163214,0.0,0.0,-0.5222351,0,0
642031712,0.033510596,-0.021387363,1.5554209,1e-45,0.7122554,0.0194393,0.0041368636,0.70163906,0.0,0.0,-0.52214086,0,0
642041697,0.033309687,-0.018854702,1.5554209,1e-45,0.7122813,0.018479547,0.0049686464,0.7016332,0.0,0.0,-0.52163506,0,0
642051824,0.029304365,-0.020186812,1.5554209,1e-45,0.7123053,0.01752025,0.0030889313,0.7016443,0.0,0.0,-0.52206534,0,0
642061687,0.027094664,-0.020110095,1.5554209,1e-45,0.71232486,0.016706344,0.0023410493,0.70164716,0.0,0.0,-0.52128273,0,0
642071687,0.031874683,-0.018874902,1.5554209,1e-45,0.71229416,0.017975563,0.004458025,0.70163673,0.0,0.0,-0.5221146,0,0
642081689,0.032016795,-0.02168858,1.5554209,1e-45,0.71226686,0.019012948,0.0035054984,0.70164245,0.0,0.0,-0.52138907,0,0
642091714,0.032206632,-0.016387446,1.5554209,1e-45,0.712313,0.017221397,0.005460636,0.70162946,0.0,0.0,-0.5217315,0,0
642101662,0.025978485,-0.019186836,1.5554209,1e-45,0.71234155,0.015984984,0.002278387,0.7016473,0.0,0.0,-0.5211618,0,0
642111722,0.030968651,-0.02149406,1.5554209,1e-45,0.7122786,0.018571446,0.003207086,0.7016437,0.0,0.0,-0.5220469,0,0
642121689,0.030193467,-0.018780056,1.5554209,1e-45,0.7123098,0.017343536,0.0039020127,0.70164,0.0,0.0,-0.5214194,0,0
642131690,0.028199354,-0.012818484,1.5554209,1e-45,0.71237296,0.014542356,0.005326266,0.70163023,0.0,0.0,-0.52144724,0,0
642141677,0.024511654,-0.021925334,1.5554209,1e-45,0.71233124,0.016423024,0.00078817055,0.7016508,0.0,0.0,-0.5209588,0,0
642151851,0.030538132,-0.016892524,1.5554209,1e-45,0.71232295,0.016804291,0.0046953675,0.7016349,0.0,0.0,-0.5215151,0,0
642161664,0.026835335,-0.016129037,1.5554209,1e-45,0.71235865,0.015217682,0.0036683506,0.701641,0.0,0.0,-0.52131724,0,0
642171710,0.026732635,-0.021253062,1.5554209,1e-45,0.71231836,0.01697827,0.0018068487,0.70164883,0.0,0.0,-0.5212705,0,0
642181691,0.02557943,-0.013944394,1.5554209,1e-45,0.71238375,0.014004082,0.004006043,0.701639,0.0,0.0,-0.52153414,0,0
642191688,0.029594216,-0.019217752,1.5554209,1e-45,0.7123112,0.017283615,0.0035358511,0.70164204,0.0,0.0,-0.5214249,0,0
642201675,0.02767238,-0.014666607,1.5554209,1e-45,0.71236336,0.01500288,0.004482998,0.70163614,0.0,0.0,-0.52203614,0,0
642211720,0.0231604,-0.016006168,1.5554209,1e-45,0.71238625,0.013865625,0.0024228746,0.7016465,0.0,0.0,-0.5208588,0,0
642221654,0.03456115,-0.016926965,1.5554209,1e-45,0.71228737,0.018249178,0.006094434,0.70162416,0.0,0.0,-0.52312654,0,0
642231692,0.025660874,-0.011905324,1.5554209,1e-45,0.712397,0.013317869,0.0047610407,0.7016341,0.0,0.0,-0.5235136,0,0
642241721,0.028534349,-0.011733303,1.5554209,1e-45,0.7123784,0.014281048,0.005830383,0.701626,0.0,0.0,-0.52298003,0,0
642251824,0.027860848,-0.016572483,1.5554209,1e-45,0.71234727,0.01573848,0.0038701403,0.70164,0.0,0.0,-0.51511884,0,0
642261677,0.030543488,-0.014889539,1.5554209,1e-45,0.7123393,0.01610369,0.005410809,0.70162964,0.0,0.0,-0.5146523,0,0
642271704,0.029814592,-0.0124220755,1.5554209,1e-45,0.712364,0.014978638,0.0060341335,0.70162433,0.0,0.0,-0.50509256,0,0
642281675,0.030691091,-0.01765367,1.5554209,1e-45,0.7123152,0.01712572,0.0044778674,0.70163643,0.0,0.0,-0.50536907,0,0
642291698,0.029134033,-0.0115538575,1.5554209,1e-45,0.71237534,0.014431708,0.0061046854,0.70162374,0.0,0.0,-0.4959578,0,0
642301718,0.028658781,-0.015588992,1.5554209,1e-45,0.7123487,0.015677735,0.0045004436,0.7016362,0.0,0.0,-0.49716744,0,0
642311688,0.029975917,-0.013865306,1.5554209,1e-45,0.7123518,0.015542302,0.0055765808,0.70162827,0.0,0.0,-0.5037993,0,0
642321653,0.028778484,-0.010406284,1.5554209,1e-45,0.71238595,0.013902547,0.0063887737,0.70162106,0.0,0.0,-0.5050277,0,0
642331717,0.033990692,-0.013496009,1.5554209,1e-45,0.7123223,0.016842714,0.007116567,0.70161426,0.0,0.0,-0.513251,0,0
642341667,0.030564219,-0.0144438045,1.5554209,1e-45,0.7123426,0.015954742,0.005576875,0.7016283,0.0,0.0,-0.5140229,0,0
642351829,0.028939392,-0.011645374,1.5554209,1e-45,0.71237606,0.014394478,0.006003801,0.70162463,0.0,0.0,-0.5225384,0,0
642361703,0.027824843,-0.012578843,1.5554209,1e-45,0.7123774,0.014324905,0.005280254,0.7016305,0.0,0.0,-0.52310306,0,0
642371709,0.03188182,-0.01619183,1.5554209,1e-45,0.7123174,0.017037109,0.005416375,0.70162976,0.0,0.0,-0.5332538,0,0
642381662,0.031183643,-0.006483185,1.5554209,1e-45,0.7123961,0.013383187,0.00863008,0.70159686,0.0,0.0,-0.532994,0,0
642391719,0.028622132,-0.014505541,1.5554209,1e-45,0.71235734,0.015284672,0.004873568,0.7016336,0.0,0.0,-0.5422195,0,0
642401658,0.033064645,-0.009582284,1.5554209,1e-45,0.71236074,0.015140201,0.008185927,0.70160246,0.0,0.0,-0.5422125,0,0
642411696,0.022194147,-0.012041968,1.5554209,1e-45,0.71241826,0.0121309385,0.0034961656,0.7016416,0.0,0.0,-0.55165696,0,0
642421686,0.03621112,-0.010296075,1.5554209,1e-45,0.7123303,0.016511243,0.00903543,0.70159197,0.0,0.0,-0.5515235,0,0
642431723,0.027213212,-0.0071869143,1.5554209,1e-45,0.712417,0.012215753,0.006986543,0.7016152,0.0,0.0,-0.56164503,0,0
642441666,0.024545366,-0.011297464,1.5554209,1e-45,0.7124082,0.01270731,0.004586253,0.70163524,0.0,0.0,-0.5591461,0,0
642451856,0.034133885,-0.009370867,1.5554209,1e-45,0.7123541,0.015446889,0.008636331,0.70159703,0.0,0.0,-0.56882876,0,0
642461689,0.024111403,-0.012284037,1.5554209,1e-45,0.71240467,0.012898788,0.00408254,0.70163846,0.0,0.0,-0.56662065,0,0
642471682,0.021210235,-0.0108446535,1.5554209,1e-45,0.71243095,0.011360468,0.003577541,0.7016411,0.0,0.0,-0.5629028,0,0
642481692,0.025187377,-0.014357027,1.5554209,1e-45,0.7123836,0.014009169,0.0037215003,0.7016405,0.0,0.0,-0.5620847,0,0
642491691,0.022622457,-0.008709122,1.5554209,1e-45,0.71243495,0.011114421,0.0048337653,0.70163345,0.0,0.0,-0.55604136,0,0
642501687,0.031341456,-0.011926729,1.5554209,1e-45,0.71235615,0.015348738,0.00674624,0.70161784,0.0,0.0,-0.55403703,0,0
642511718,0.026720433,-0.007211053,1.5554209,1e-45,0.71241987,0.012048688,0.0068050735,0.70161706,0.0,0.0,-0.5522946,0,0
642521661,0.030043455,-0.009031538,1.5554209,1e-45,0.7123866,0.013870918,0.00732228,0.7016119,0.0,0.0,-0.55168223,0,0
642531688,0.02475936,-0.0049542426,1.5554209,1e-45,0.7124436,0.010558478,0.0069210855,0.70161587,0.0,0.0,-0.54422283,0,0
642541693,0.02743564,-0.006993895,1.5554209,1e-45,0.7124168,0.012227278,0.007133335,0.7016137,0.0,0.0,-0.54332954,0,0
642551819,0.024399454,-0.004934924,1.5554209,1e-45,0.71244556,0.0104234945,0.0068017105,0.70161706,0.0,0.0,-0.54100925,0,0
642561691,0.024327334,-0.010438171,1.5554209,1e-45,0.7124149,0.012328231,0.0048158877,0.7016337,0.0,0.0,-0.5387337,0,0
642571722,0.024499942,-0.0064141764,1.5554209,1e-45,0.71243715,0.010978189,0.0063099856,0.7016217,0.0,0.0,-0.54175085,0,0
642581665,0.02411325,-0.01073652,1.5554209,1e-45,0.7124144,0.012356626,0.004634497,0.70163494,0.0,0.0,-0.5392449,0,0
642591737,0.021652464,-0.009229043,1.5554209,1e-45,0.7124375,0.01095127,0.004308252,0.70163685,0.0,0.0,-0.5415361,0,0
642601699,0.017785618,-0.0056370515,1.5554209,1e-45,0.7124733,0.008313751,0.004231353,0.7016373,0.0,0.0,-0.53816664,0,0
642611695,0.029929549,-0.0044792867,1.5554209,1e-45,0.7124168,0.012233571,0.008903997,0.70159346,0.0,0.0,-0.5406117,0,0
642621655,0.026002934,-0.0028337566,1.5554209,1e-45,0.712448,0.010257627,0.008112741,0.70160294,0.0,0.0,-0.5388502,0,0
642631749,0.022285728,-0.00874897,1.5554209,1e-45,0.7124367,0.01100845,0.00470144,0.7016343,0.0,0.0,-0.53385764,0,0
642641672,0.033412486,-0.0051444173,1.5554209,1e-45,0.71238995,0.0137075065,0.009888851,0.70158035,0.0,0.0,-0.5326522,0,0
642651821,0.031804733,-0.0076937038,1.5554209,1e-45,0.7123836,0.014029017,0.008416727,0.70159954,0.0,0.0,-0.53226495,0,0
642661704,0.022412643,-0.004663054,1.5554209,1e-45,0.7124569,0.009620371,0.0062015704,0.7016225,0.0,0.0,-0.5309406,0,0
642671683,0.02964712,-0.003660648,1.5554209,1e-45,0.7124233,0.011845811,0.009096549,0.7015911,0.0,0.0,-0.5223819,0,0
642681663,0.033204656,-1.6699759e-06,1.5554209,1e-45,0.7124237,0.011829563,0.01164789,0.7015532,0.0,0.0,-0.52237123,0,0
642691741,0.023949903,-0.0061728144,1.5554209,1e-45,0.71244144,0.010697589,0.006203011,0.7016226,0.0,0.0,-0.5140612,0,0
642701665,0.032520678,-0.00263099,1.5554209,1e-45,0.71241206,0.012508222,0.010471358,0.7015717,0.0,0.0,-0.51349336,0,0
642711692,0.027370682,0.00077470904,1.5554209,1e-45,0.7124588,0.0094790375,0.00987799,0.7015804,0.0,0.0,-0.51050913,0,0
642721729,0.03157327,-0.0026825408,1.5554209,1e-45,0.71241754,0.01218883,0.010120656,0.701577,0.0,0.0,-0.5115225,0,0
642731687,0.024276378,-0.0013585793,1.5554209,1e-45,0.71246344,0.009125099,0.008032575,0.7016039,0.0,0.0,-0.5104742,0,0
642741670,0.027461635,0.0038485837,1.5554209,1e-45,0.71247196,0.008433131,0.011004875,0.7015636,0.0,0.0,-0.51049656,0,0
642751854,0.027908955,-0.00041680626,1.5554209,1e-45,0.71245044,0.010088758,0.009642361,0.7015836,0.0,0.0,-0.51055324,0,0
642761700,0.024319943,0.0034827709,1.5554209,1e-45,0.712483,0.007442267,0.009772503,0.70158184,0.0,0.0,-0.51078784,0,0
642771679,0.025612859,-0.0023221385,1.5554209,1e-45,0.71245253,0.009939203,0.008158159,0.7016025,0.0,0.0,-0.51065177,0,0
642781687,0.026445838,-0.0030595525,1.5554209,1e-45,0.7124446,0.010494607,0.008187675,0.7016021,0.0,0.0,-0.51158583,0,0
642791697,0.018405132,-0.0004154136,1.5554209,1e-45,0.7124904,0.0067026676,0.006308899,0.7016215,0.0,0.0,-0.51045215,0,0
642801657,0.02346448,-0.0039158952,1.5554209,1e-45,0.71245533,0.009732968,0.006836736,0.70161664,0.0,0.0,-0.5112089,0,0
642811719,0.021713404,0.0062648673,1.5554209,1e-45,0.7125002,0.0055377088,0.009849209,0.7015809,0.0,0.0,-0.5030834,0,0
642821684,0.023364883,0.0025543377,1.5554209,1e-45,0.71248317,0.0074277353,0.0091067385,0.7015908,0.0,0.0,-0.5032387,0,0
642831689,0.023502622,-0.0020303498,1.5554209,1e-45,0.712464,0.009085117,0.0075218277,0.70160955,0.0,0.0,-0.49510393,0,0
642841700,0.023183199,0.0019119097,1.5554209,1e-45,0.7124815,0.007588379,0.008814151,0.70159453,0.0,0.0,-0.4960357,0,0
642851892,0.019522,-0.0011520257,1.5554209,1e-45,0.7124839,0.0073589543,0.006438293,0.70162034,0.0,0.0,-0.48811793,0,0
642861663,0.02283956,0.004801083,1.5554209,1e-45,0.7124926,0.0064524147,0.009722816,0.7015826,0.0,0.0,-0.48963827,0,0
642871707,0.017093336,8.319117e-05,1.5554209,1e-45,0.7124961,0.0060604294,0.0060263323,0.7016239,0.0,0.0,-0.47971618,0,0
642881672,0.023191174,-0.0040351846,1.5554209,1e-45,0.7124561,0.009677455,0.006698362,0.70161796,0.0,0.0,-0.48070604,0,0
642891732,0.013770811,0.0041756444,1.5554209,1e-45,0.7125135,0.0034410688,0.0063186786,0.70162153,0.0,0.0,-0.4707077,0,0
642901702,0.019730639,-0.0010029452,1.5554209,1e-45,0.71248364,0.007380982,0.006564594,0.70161915,0.0,0.0,-0.4717118,0,0
642911690,0.018792246,0.0035494112,1.5554209,1e-45,0.712501,0.0054496676,0.007857142,0.701606,0.0,0.0,-0.4622105,0,0
642921659,0.016100263,0.0036307094,1.5554209,1e-45,0.7125079,0.0044621215,0.0069417413,0.7016155,0.0,0.0,-0.46380264,0,0
642931719,0.016834514,-0.00029250572,1.5554209,1e-45,0.71249574,0.006100023,0.0058016926,0.70162594,0.0,0.0,-0.45414564,0,0
642941667,0.01786877,0.0057535805,1.5554209,1e-45,0.7125085,0.0043474175,0.008318393,0.7016007,0.0,0.0,-0.4568794,0,0
642951844,0.018509304,0.0062075886,1.5554209,1e-45,0.7125081,0.0044163363,0.008704824,0.701596,0.0,0.0,-0.4518951,0,0
642961704,0.020233953,0.0052675786,1.5554209,1e-45,0.71250165,0.0053605177,0.008974964,0.70159256,0.0,0.0,-0.45500174,0,0
642971682,0.019131089,0.0016872226,1.5554209,1e-45,0.71249473,0.0062236604,0.0073126224,0.7016117,0.0,0.0,-0.44853207,0,0
642981693,0.017101804,0.0030422937,1.5554209,1e-45,0.71250415,0.00502535,0.00708347,0.7016141,0.0,0.0,-0.45138645,0,0
642991727,0.018537825,0.0039419914,1.5554209,1e-45,0.7125027,0.0052213063,0.007907742,0.7016054,0.0,0.0,-0.4528081,0,0
643001659,0.017029135,0.0029790215,1.5554209,1e-45,0.71250415,0.005021659,0.007035437,0.7016147,0.0,0.0,-0.4553793,0,0
643011690,0.015552547,0.0036703062,1.5554209,1e-45,0.71250916,0.004253105,0.006763704,0.7016174,0.0,0.0,-0.46309206,0,0
643021707,0.014565395,0.0068657435,1.5554209,1e-45,0.7125163,0.0027803995,0.007555755,0.7016094,0.0,0.0,-0.4658542,0,0
643031695,0.01514059,0.008991108,1.5554209,1e-45,0.71251816,0.0022396904,0.00851467,0.7015984,0.0,0.0,-0.47384274,0,0
643041670,0.0127423555,0.0062626516,1.5554209,1e-45,0.7125179,0.0023425047,0.006701374,0.701618,0.0,0.0,-0.47663856,0,0
643051860,0.015007513,0.008021584,1.5554209,1e-45,0.7125172,0.0025324123,0.008122606,0.7016031,0.0,0.0,-0.48558053,0,0
643061663,0.01550013,0.0078102667,1.5554209,1e-45,0.7125163,0.0027820463,0.008220138,0.70160186,0.0,0.0,-0.48766598,0,0
643071684,0.016615907,0.005536043,1.5554209,1e-45,0.7125107,0.0039773956,0.0078013903,0.70160663,0.0,0.0,-0.49623722,0,0
643081721,0.016927931,0.0069767977,1.5554209,1e-45,0.71251273,0.0035831104,0.0084241005,0.7015995,0.0,0.0,-0.49889654,0,0
643091689,0.014392859,0.0044392,1.5554209,1e-45,0.71251285,0.0035702165,0.0066307904,0.7016187,0.0,0.0,-0.5072334,0,0
643101657,0.017929027,0.004496184,1.5554209,1e-45,0.7125056,0.004810002,0.007891599,0.7016056,0.0,0.0,-0.509874,0,0
643111733,0.020080896,0.0031923628,1.5554209,1e-45,0.7124963,0.0060340054,0.008182008,0.7016022,0.0,0.0,-0.5181391,0,0
643121671,0.015327374,0.0034062346,1.5554209,1e-45,0.71250904,0.004265527,0.006590636,0.701619,0.0,0.0,-0.51955944,0,0
643131688,0.017728185,0.0042237006,1.5554209,1e-45,0.7125054,0.004834043,0.0077240737,0.7016075,0.0,0.0,-0.52842927,0,0
643141693,0.014937902,0.00070711743,1.5554209,1e-45,0.71250385,0.0050736726,0.0054924493,0.7016283,0.0,0.0,-0.52973616,0,0
643151846,0.019152027,0.0056859367,1.5554209,1e-45,0.7125054,0.004828313,0.0087444605,0.70159554,0.0,0.0,-0.53113794,0,0
643161662,0.023093257,0.0077181146,1.5554209,1e-45,0.71250033,0.0055194604,0.010850922,0.70156616,0.0,0.0,-0.530908,0,0
643171718,0.017761376,0.0017519813,1.5554209,1e-45,0.71249896,0.0057129846,0.006855188,0.7016164,0.0,0.0,-0.5315182,0,0
643181669,0.019555366,0.00015233856,1.5554209,1e-45,0.71248835,0.0069132596,0.00691467,0.70161575,0.0,0.0,-0.53182524,0,0
643191687,0.012886752,0.00425603,1.5554209,1e-45,0.71251506,0.0030979146,0.006037177,0.701624,0.0,0.0,-0.5306803,0,0
